parent_dir,primary_bin,media_type,old_name,created_year,created_month,created_day,created_hour,created_minute,created_second,parsed_year,parsed_month,parsed_day,parsed_counter,pre_name,post_name,descriptor,day_match,ext,new_name,old_path,new_path
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-23.jpg,2016,2,13,16,36,50,2016,2,16,23,Disneyland-2016-02|16,23.jpg,,,.jpg,Disneyland-2016-02-13 16.36.50.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-23.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 16.36.50.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-22.jpg,2016,2,13,16,8,24,2016,2,16,22,Disneyland-2016-02|16,22.jpg,,,.jpg,Disneyland-2016-02-13 16.08.24.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-22.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 16.08.24.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-20.jpg,2016,2,13,16,4,56,2016,2,16,20,Disneyland-2016-02|16,20.jpg,,,.jpg,Disneyland-2016-02-13 16.04.56.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-20.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 16.04.56.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-21.jpg,2016,2,13,16,8,15,2016,2,16,21,Disneyland-2016-02|16,21.jpg,,,.jpg,Disneyland-2016-02-13 16.08.15.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-21.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 16.08.15.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-19.jpg,2016,2,13,21,26,13,2016,2,16,19,Disneyland-2016-02|16,19.jpg,,,.jpg,Disneyland-2016-02-13 21.26.13.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-19.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 21.26.13.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-25.jpg,2016,2,13,16,45,39,2016,2,16,25,Disneyland-2016-02|16,25.jpg,,,.jpg,Disneyland-2016-02-13 16.45.39.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-25.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 16.45.39.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-24.jpg,2016,2,13,16,41,37,2016,2,16,24,Disneyland-2016-02|16,24.jpg,,,.jpg,Disneyland-2016-02-13 16.41.37.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-24.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 16.41.37.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-18.jpg,2016,2,13,15,50,10,2016,2,16,18,Disneyland-2016-02|16,18.jpg,,,.jpg,Disneyland-2016-02-13 15.50.10.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-18.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.50.10.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-26.jpg,2016,2,13,16,47,30,2016,2,16,26,Disneyland-2016-02|16,26.jpg,,,.jpg,Disneyland-2016-02-13 16.47.30.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-26.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 16.47.30.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-27.jpg,2016,2,13,17,55,6,2016,2,16,27,Disneyland-2016-02|16,27.jpg,,,.jpg,Disneyland-2016-02-13 17.55.06.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-27.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 17.55.06.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-9.jpg,2016,2,13,15,36,56,2016,2,16,9,Disneyland-2016-02|16,9.jpg,,,.jpg,Disneyland-2016-02-13 15.36.56.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-9.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.36.56.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-8.jpg,2016,2,13,15,35,35,2016,2,16,8,Disneyland-2016-02|16,8.jpg,,,.jpg,Disneyland-2016-02-13 15.35.35.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-8.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.35.35.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-6.jpg,2016,2,13,13,42,46,2016,2,16,6,Disneyland-2016-02|16,6.jpg,,,.jpg,Disneyland-2016-02-13 13.42.46.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-6.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 13.42.46.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-7.jpg,2016,2,13,15,32,42,2016,2,16,7,Disneyland-2016-02|16,7.jpg,,,.jpg,Disneyland-2016-02-13 15.32.42.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-7.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.32.42.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-5.jpg,2016,2,13,12,9,9,2016,2,16,5,Disneyland-2016-02|16,5.jpg,,,.jpg,Disneyland-2016-02-13 12.09.09.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-5.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 12.09.09.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-4.jpg,2016,2,13,12,8,29,2016,2,16,4,Disneyland-2016-02|16,4.jpg,,,.jpg,Disneyland-2016-02-13 12.08.29.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-4.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 12.08.29.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-1.jpg,2016,2,13,11,59,35,2016,2,16,1,Disneyland-2016-02|16,1.jpg,,,.jpg,Disneyland-2016-02-13 11.59.35.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 11.59.35.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-3.jpg,2016,2,13,12,2,0,2016,2,16,3,Disneyland-2016-02|16,3.jpg,,,.jpg,Disneyland-2016-02-13 12.02.00.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 12.02.00.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-2.jpg,2016,2,13,11,59,47,2016,2,16,2,Disneyland-2016-02|16,2.jpg,,,.jpg,Disneyland-2016-02-13 11.59.47.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 11.59.47.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-16.jpg,2016,2,13,15,48,30,2016,2,16,16,Disneyland-2016-02|16,16.jpg,,,.jpg,Disneyland-2016-02-13 15.48.30.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-16.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.48.30.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-17.jpg,2016,2,13,15,49,38,2016,2,16,17,Disneyland-2016-02|16,17.jpg,,,.jpg,Disneyland-2016-02-13 15.49.38.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-17.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.49.38.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-15.jpg,2016,2,13,15,48,21,2016,2,16,15,Disneyland-2016-02|16,15.jpg,,,.jpg,Disneyland-2016-02-13 15.48.21.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-15.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.48.21.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-14.jpg,2016,2,13,15,48,9,2016,2,16,14,Disneyland-2016-02|16,14.jpg,,,.jpg,Disneyland-2016-02-13 15.48.09.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-14.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.48.09.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-10.jpg,2016,2,13,15,38,43,2016,2,16,10,Disneyland-2016-02|16,10.jpg,,,.jpg,Disneyland-2016-02-13 15.38.43.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-10.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.38.43.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-11.jpg,2016,2,13,15,41,3,2016,2,16,11,Disneyland-2016-02|16,11.jpg,,,.jpg,Disneyland-2016-02-13 15.41.03.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-11.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.41.03.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-13.jpg,2016,2,13,15,45,47,2016,2,16,13,Disneyland-2016-02|16,13.jpg,,,.jpg,Disneyland-2016-02-13 15.45.47.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-13.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.45.47.jpg
Disneyland-Pictures,Disneyland,Picture,Disneyland-2016-02|16-12.jpg,2016,2,13,15,44,53,2016,2,16,12,Disneyland-2016-02|16,12.jpg,,,.jpg,Disneyland-2016-02-13 15.44.53.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02|16-12.jpg,/Users/connorreed/Desktop/Images/iPhoto/Disneyland/Disneyland-Pictures/Disneyland-2016-02-13 15.44.53.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2015-11|27-Bowling-1.jpg,2015,11,27,20,31,10,2015,11,27,1,Bishop-2015-11|27,1.jpg,Bowling,-Bowling,.jpg,Bishop-2015-11-27 20.31.10-Bowling.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2015-11|27-Bowling-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2015-11-27 20.31.10-Bowling.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2018-12|30-2.jpg,2017,12,30,20,23,57,2018,12,30,2,Bishop-2018-12|30,2.jpg,,,.jpg,Bishop-2017-12-30 20.23.57.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2018-12|30-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2017-12-30 20.23.57.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2018-12|29-3.jpg,2017,12,29,14,54,37,2018,12,29,3,Bishop-2018-12|29,3.jpg,,,.jpg,Bishop-2017-12-29 14.54.37.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2018-12|29-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2017-12-29 14.54.37.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2018-12|29-2.jpg,2017,12,29,14,53,14,2018,12,29,2,Bishop-2018-12|29,2.jpg,,,.jpg,Bishop-2017-12-29 14.53.14.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2018-12|29-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2017-12-29 14.53.14.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2015-11|27-Bowling-2.jpg,2015,11,27,20,35,33,2015,11,27,2,Bishop-2015-11|27,2.jpg,Bowling,-Bowling,.jpg,Bishop-2015-11-27 20.35.33-Bowling.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2015-11|27-Bowling-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2015-11-27 20.35.33-Bowling.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2018-12|30-1.jpg,2017,12,30,17,18,57,2018,12,30,1,Bishop-2018-12|30,1.jpg,,,.jpg,Bishop-2017-12-30 17.18.57.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2018-12|30-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2017-12-30 17.18.57.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2018-12|29-1.jpg,2017,12,29,14,36,11,2018,12,29,1,Bishop-2018-12|29,1.jpg,,,.jpg,Bishop-2017-12-29 14.36.11.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2018-12|29-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2017-12-29 14.36.11.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2015-11|27-Bowling-3.jpg,2015,11,27,20,55,46,2015,11,27,3,Bishop-2015-11|27,3.jpg,Bowling,-Bowling,.jpg,Bishop-2015-11-27 20.55.46-Bowling.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2015-11|27-Bowling-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2015-11-27 20.55.46-Bowling.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-4.jpg,2016,2,5,14,5,55,2016,2,5,4,Bishop-2016-02|05,4.jpg,,,.jpg,Bishop-2016-02-05 14.05.55.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-4.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 14.05.55.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-5.jpg,2016,2,5,14,6,0,2016,2,5,5,Bishop-2016-02|05,5.jpg,,,.jpg,Bishop-2016-02-05 14.06.00.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-5.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 14.06.00.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2018-12|28-1.jpg,2017,12,28,16,32,9,2018,12,28,1,Bishop-2018-12|28,1.jpg,,,.jpg,Bishop-2017-12-28 16.32.09.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2018-12|28-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2017-12-28 16.32.09.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-7.jpg,2016,2,5,14,7,30,2016,2,5,7,Bishop-2016-02|05,7.jpg,,,.jpg,Bishop-2016-02-05 14.07.30.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-7.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 14.07.30.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-6.jpg,2016,2,5,14,7,24,2016,2,5,6,Bishop-2016-02|05,6.jpg,,,.jpg,Bishop-2016-02-05 14.07.24.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-6.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 14.07.24.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2018-12|28-2.jpg,2017,12,28,16,36,27,2018,12,28,2,Bishop-2018-12|28,2.jpg,,,.jpg,Bishop-2017-12-28 16.36.27.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2018-12|28-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2017-12-28 16.36.27.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-2.jpg,2016,2,5,14,2,19,2016,2,5,2,Bishop-2016-02|05,2.jpg,,,.jpg,Bishop-2016-02-05 14.02.19.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 14.02.19.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-3.jpg,2016,2,5,14,2,22,2016,2,5,3,Bishop-2016-02|05,3.jpg,,,.jpg,Bishop-2016-02-05 14.02.22.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 14.02.22.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-1.jpg,2016,2,5,13,23,9,2016,2,5,1,Bishop-2016-02|05,1.jpg,,,.jpg,Bishop-2016-02-05 13.23.09.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 13.23.09.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|19-THunk-1.jpg,2016,2,19,17,48,13,2016,2,19,1,Bishop-2016-02|19,1.jpg,THunk,-THunk,.jpg,Bishop-2016-02-19 17.48.13-THunk.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|19-THunk-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-19 17.48.13-THunk.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-8.jpg,2016,2,5,14,8,57,2016,2,5,8,Bishop-2016-02|05,8.jpg,,,.jpg,Bishop-2016-02-05 14.08.57.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-8.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 14.08.57.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-9.jpg,2016,2,7,13,30,44,2016,2,5,9,Bishop-2016-02|05,9.jpg,,,.jpg,Bishop-2016-02-05 00.00.09.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-9.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 00.00.09.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-14.jpg,2016,2,10,14,22,58,2016,2,5,14,Bishop-2016-02|05,14.jpg,,,.jpg,Bishop-2016-02-05 00.00.14.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-14.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 00.00.14.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-11.jpg,2016,2,8,15,18,55,2016,2,5,11,Bishop-2016-02|05,11.jpg,,,.jpg,Bishop-2016-02-05 00.00.11.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-11.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 00.00.11.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-10.jpg,2016,2,7,13,31,27,2016,2,5,10,Bishop-2016-02|05,10.jpg,,,.jpg,Bishop-2016-02-05 00.00.10.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-10.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 00.00.10.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-12.jpg,2016,2,8,15,19,4,2016,2,5,12,Bishop-2016-02|05,12.jpg,,,.jpg,Bishop-2016-02-05 00.00.12.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-12.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 00.00.12.jpg
Bishop-Pictures,Bishop,Picture,Bishop-2016-02|05-13.jpg,2016,2,8,20,32,21,2016,2,5,13,Bishop-2016-02|05,13.jpg,,,.jpg,Bishop-2016-02-05 00.00.13.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02|05-13.jpg,/Users/connorreed/Desktop/Images/iPhoto/Bishop/Bishop-Pictures/Bishop-2016-02-05 00.00.13.jpg
RedRocks-Pictures,RedRocks,Picture,RedRocks-2018-01|01-8.jpg,2018,1,1,10,59,28,2018,1,1,8,RedRocks-2018-01|01,8.jpg,,,.jpg,RedRocks-2018-01-01 10.59.28.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01|01-8.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01-01 10.59.28.jpg
RedRocks-Pictures,RedRocks,Picture,RedRocks-2018-01|01-9.jpg,2018,1,1,10,59,47,2018,1,1,9,RedRocks-2018-01|01,9.jpg,,,.jpg,RedRocks-2018-01-01 10.59.47.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01|01-9.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01-01 10.59.47.jpg
RedRocks-Pictures,RedRocks,Picture,RedRocks-2016-01|29-8.jpg,2016,1,31,15,26,17,2016,1,29,8,RedRocks-2016-01|29,8.jpg,,,.jpg,RedRocks-2016-01-29 00.00.08.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2016-01|29-8.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2016-01-29 00.00.08.jpg
RedRocks-Pictures,RedRocks,Picture,RedRocks-2018-01|02-1.jpg,2018,1,2,13,24,12,2018,1,2,1,RedRocks-2018-01|02,1.jpg,,,.jpg,RedRocks-2018-01-02 13.24.12.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01|02-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01-02 13.24.12.jpg
RedRocks-Pictures,RedRocks,Picture,RedRocks-2018-01|02-3.jpg,2018,1,2,13,31,54,2018,1,2,3,RedRocks-2018-01|02,3.jpg,,,.jpg,RedRocks-2018-01-02 13.31.54.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01|02-3.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01-02 13.31.54.jpg
RedRocks-Pictures,RedRocks,Picture,RedRocks-2018-01|02-2.jpg,2018,1,2,13,30,17,2018,1,2,2,RedRocks-2018-01|02,2.jpg,,,.jpg,RedRocks-2018-01-02 13.30.17.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01|02-2.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01-02 13.30.17.jpg
RedRocks-Pictures,RedRocks,Picture,RedRocks-2018-01|02-6.jpg,2018,1,2,18,26,45,2018,1,2,6,RedRocks-2018-01|02,6.jpg,,,.jpg,RedRocks-2018-01-02 18.26.45.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01|02-6.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01-02 18.26.45.jpg
RedRocks-Pictures,RedRocks,Picture,RedRocks-2018-01|04-1.jpg,2018,1,4,8,52,9,2018,1,4,1,RedRocks-2018-01|04,1.jpg,,,.jpg,RedRocks-2018-01-04 08.52.09.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01|04-1.jpg,/Users/connorreed/Desktop/Images/iPhoto/RedRocks/RedRocks-Pictures/RedRocks-2018-01-04 08.52.09.jpg
